targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate,r_au,speed_au_per_day
ATLAS (C/2025 N1),2460867.5,A.D. 2025-Jul-11 00:00:00.0000,12.5,0.1362987327519165,4.5,-4.170155837100111,0.2744138116505467,-0.01385854691133348,0.03268805355683755,-0.001480114665892098,0.02414973441584782,4.181396894612432,-0.03314905212921189,4.1813968946124325,0.035535319152253296
ATLAS (C/2025 N1),2460868.5,A.D. 2025-Jul-12 00:00:00.0000,12.5,0.1224399165084209,4.5,-4.137459303060997,0.2729331384623482,-0.01385907822610879,0.03270505988065812,-0.00148123515801191,0.02395834644425929,4.148259094573467,-0.03312643537177391,4.1482590945734685,0.03555121726000625
ATLAS (C/2025 N1),2460869.5,A.D. 2025-Jul-13 00:00:00.0000,12.5,0.1085805913909523,4.5,-4.104745625580748,0.2714513343487636,-0.01385956426330644,0.03272234148453707,-0.001482376608009474,0.02376709106933851,4.115144252935834,-0.03310313138175168,4.115144252935834,0.03556735292662852
ATLAS (C/2025 N1),2460870.5,A.D. 2025-Jul-14 00:00:00.0000,12.5,0.09472080388439384,4.5,-4.072014526213138,0.2699683780748482,-0.01386000258872754,0.03273990473088084,-0.001483539573074731,0.02357597232948889,4.08205306892741,-0.03307911600616654,4.082053068927409,0.03558373115921891
ATLAS (C/2025 N1),2460871.5,A.D. 2025-Jul-15 00:00:00.0000,12.5,0.08086060296761663,4.5,-4.039265720058356,0.2684842478391789,-0.01386039064755809,0.03275775616542362,-0.001484724629093521,0.02338499440546734,4.048986266423808,-0.03305436409485613,4.048986266423808,0.03560035709259813
ATLAS (C/2025 N1),2460872.5,A.D. 2025-Jul-16 00:00:00.0000,12.5,0.06700004023726498,4.5,-4.006498915576724,0.2669989212547944,-0.01386072575796873,0.03277590252317775,-0.001485932371385467,0.02319416162627861,4.015944594968971,-0.03302884945326394,4.01594459496897,0.03561723599268756
ATLAS (C/2025 N1),2460873.5,A.D. 2025-Jul-17 00:00:00.0000,12.5,0.05313917003812496,4.5,-3.973713814396361,0.2655123753293759,-0.01386100510434538,0.03279435073457537,-0.001487163415474096,0.02300347847534953,3.98292883084419,-0.03300254479273881,3.98292883084419,0.03563437325994885
ATLAS (C/2025 N1),2460874.5,A.D. 2025-Jul-18 00:00:00.0000,12.5,0.03927804960045585,4.5,-3.94091011111461,0.2640245864446459,-0.01386122573012813,0.03281310793180487,-0.001488418397890738,0.02281294959699784,3.94993977818815,-0.03297542167820142,3.94993977818815,0.035651774432880916
ATLAS (C/2025 N1),2460875.5,A.D. 2025-Jul-19 00:00:00.0000,12.5,0.02541673918468896,4.5,-3.908087493093037,0.2625355303349448,-0.01386138453023391,0.03283218145534585,-0.001489697977013591,0.0226225798032111,3.916978270170675,-0.03294745047302822,3.916978270170675,0.035669445191570934
ATLAS (C/2025 N1),2460876.5,A.D. 2025-Jul-20 00:00:00.0000,12.5,0.01155530223392251,4.5,-3.875245640245778,0.2610451820649459,-0.01386147824303717,0.03285157886070571,-0.001491002833943673,0.02243237408075251,3.884045170223043,-0.03291860028099295,3.8840451702230427,0.035687391361294354
ATLAS (C/2025 N1),2460877.5,A.D. 2025-Jul-21 00:00:00.0000,12.5,-0.002306194465331708,4.5,-3.842384224821072,0.259553516006482,-0.01386150344188087,0.03287130792536052,-0.001492333673419189,0.02224233759861086,3.851141373327921,-0.03288883888509699,3.8511413733279216,0.035705618916158914
ATLAS (C/2025 N1),2460878.5,A.D. 2025-Jul-22 00:00:00.0000,12.5,-0.01616768061366577,4.5,-3.809502911175722,0.2580605058144332,-0.01386145652608853,0.03289137665590262,-0.001493691224770106,0.02205247571581314,3.818267807372072,-0.03285813268310998,3.8182678073720715,0.03572413398278611
ATLAS (C/2025 N1),2460879.5,A.D. 2025-Jul-23 00:00:00.0000,12.5,-0.03002908222004252,4.5,-3.776601355542327,0.2565661244016398,-0.01386133371144588,0.03291179329539638,-0.001495076242914618,0.02186279398961952,3.785425434565262,-0.03282644661963151,3.7854254345652616,0.035742942844022955
ATLAS (C/2025 N1),2460880.5,A.D. 2025-Jul-24 00:00:00.0000,12.5,-0.04389032141326527,4.5,-3.743679205789043,0.2550703439127983,-0.01386113102011897,0.03293256633094344,-0.001496489509399431,0.02167329818412109,3.752615252928926,-0.03279374411447346,3.7526152529289267,0.035762051942675725
ATLAS (C/2025 N1),2460881.5,A.D. 2025-Jul-25 00:00:00.0000,12.5,-0.05775131624306897,4.5,-3.710736101171671,0.2535731356972942,-0.013860844269973,0.03295370450145721,-0.001497931833485648,0.02148399427926244,3.719838297858375,-0.03275998698715126,3.719838297858376,0.03578146788525555
ATLAS (C/2025 N1),2460882.5,A.D. 2025-Jul-26 00:00:00.0000,12.5,-0.07161198047021508,4.5,-3.677771672077881,0.2520744702809239,-0.01386046906325424,0.0329752168056463,-0.001499404053282269,0.02129488848031212,3.687095643762554,-0.03272513537725991,3.6870956437625546,0.03580119744572527
ATLAS (C/2025 N1),2460883.5,A.D. 2025-Jul-27 00:00:00.0000,12.5,-0.08547222334493317,4.5,-3.644785539763326,0.2505743173364601,-0.01386000077459469,0.03299711251020471,-0.001500907036929332,0.02110598722780537,3.65438840578557,-0.03268914766049751,3.65438840578557,0.03582124756923434
ATLAS (C/2025 N1),2460884.5,A.D. 2025-Jul-28 00:00:00.0000,12.5,-0.09933194937301063,4.5,-3.61177731607949,0.2490726456530084,-0.01385943453829648,0.03301940115820588,-0.001502441683832665,0.0209172972079851,3.621717741614494,-0.03265198036008608,3.6217177416144946,0.03584162537582763
ATLAS (C/2025 N1),2460885.5,A.D. 2025-Jul-29 00:00:00.0000,12.5,-0.113191058068788,4.5,-3.578746603193015,0.2475694231040994,-0.01385876523485058,0.03304209257769618,-0.001504008925952454,0.02072882536376829,3.589084853378139,-0.03261358805332449,3.589084853378138,0.03586233816411156
ATLAS (C/2025 N1),2460886.5,A.D. 2025-Jul-30 00:00:00.0000,12.5,-0.1270494436942701,4.5,-3.545692993296362,0.2460646166144702,-0.01385798747664098,0.03306519689048149,-0.001505609729147729,0.02054057890626692,3.556490989641836,-0.03257392327299444,3.5564909896418357,0.03588339341485904
ATLAS (C/2025 N1),2460887.5,A.D. 2025-Jul-31 00:00:00.0000,12.5,-0.140906994983512,4.5,-3.512616068309573,0.2445581921254667,-0.01385709559278278,0.03308872452109912,-0.001507245094579,0.02035256532689382,3.523937447503512,-0.03253293640332401,3.5239374475035112,0.03590479879453217
ATLAS (C/2025 N1),2460888.5,A.D. 2025-Aug-01 00:00:00.0000,12.5,-0.1547635948513882,4.5,-3.479515399572983,0.243050114559017,-0.01385608361303901,0.0331126862059648,-0.001508916060171177,0.02016479241008591,3.491425574796635,-0.03249057557019788,3.4914255747966343,0.035926562158698994
ATLAS (C/2025 N1),2460889.5,A.D. 2025-Aug-02 00:00:00.0000,12.5,-0.1686191200857929,4.5,-3.4463905475307,0.2415403477801088,-0.01385494525075776,0.03313709300268255,-0.001510623702139189,0.01997726824667888,3.458956772405981,-0.03244678652528648,3.4589567724059807,0.03594869155531801
ATLAS (C/2025 N1),2460890.5,A.D. 2025-Aug-03 00:00:00.0000,12.5,-0.1824734410222628,4.5,-3.413241061404698,0.2400288545577096,-0.01385367388476736,0.03316195629950191,-0.001512369136578361,0.01979000124796952,3.42653249670244,-0.0324015125237486,3.4265324967024404,0.03597119522786023
ATLAS (C/2025 N1),2460891.5,A.D. 2025-Aug-04 00:00:00.0000,12.5,-0.1963264211999451,4.5,-3.380066478859389,0.2385155965240644,-0.01385226254016341,0.0331872878249046,-0.001514153521121912,0.01960300016050374,3.394154262103495,-0.03235469419514465,3.3941542621034944,0.035994081618235536
ATLAS (C/2025 N1),2460892.5,A.D. 2025-Aug-05 00:00:00.0000,12.5,-0.2101779169977713,4.5,-3.346866325656555,0.2370005341322987,-0.01385070386791771,0.03321309965729877,-0.001515978056667708,0.01941627408163075,3.361823643766329,-0.03230626940717915,3.3618236437663302,0.0360173593694861
ATLAS (C/2025 N1),2460893.5,A.D. 2025-Aug-06 00:00:00.0000,12.5,-0.2240277772496189,4.5,-3.31364011530053,0.2354836266122625,-0.01384899012323401,0.03323940423479543,-0.00151784398917654,0.01922983247586576,3.329542280420955,-0.03225617312187215,3.329542280420956,0.03604103732820476
ATLAS (C/2025 N1),2460894.5,A.D. 2025-Aug-07 00:00:00.0000,12.5,-0.2378758428371689,4.5,-3.280387348673597,0.2339648319245359,-0.01384711314257294,0.03326621436503775,-0.001519752611543745,0.01904368519210632,3.297311877351119,-0.03220433724374132,3.2973118773511185,0.036065124546633055
ATLAS (C/2025 N1),2460895.5,A.D. 2025-Aug-08 00:00:00.0000,12.5,-0.2517219462590903,4.5,-3.247107513661523,0.2324441067125289,-0.01384506431926035,0.03329354323504746,-0.001521705265546488,0.01885784248174952,3.265134209531205,-0.0321506904595547,3.265134209531205,0.03608963028438533
ATLAS (C/2025 N1),2460896.5,A.D. 2025-Aug-09 00:00:00.0000,12.5,-0.2655659111750865,4.5,-3.213800084769271,0.2309214062525925,-0.01384283457759287,0.03332140442104999,-0.00152370334386815,0.01867231501776023,3.233011124927797,-0.03209515806919853,3.2330111249277973,0.036114564009743846
ATLAS (C/2025 N1),2460897.5,A.D. 2025-Aug-10 00:00:00.0000,12.5,-0.2794075519232562,4.5,-3.180464522726905,0.2293966844020689,-0.01384041434534767,0.03334981189823015,-0.001525748292201378,0.01848711391474293,3.200944547975002,-0.0320376618071809,3.2009445479750016,0.036139935400459615
ATLAS (C/2025 N1),2460898.5,A.D. 2025-Aug-11 00:00:00.0000,12.5,-0.293246673009129,4.5,-3.147100274085803,0.2278698935451957,-0.01383779352459523,0.03337878005036884,-0.00152784161143146,0.01830225075007261,3.168936483233162,-0.03197811965427944,3.1689364832331615,0.03616575434399028
ATLAS (C/2025 N1),2460899.5,A.D. 2025-Aug-12 00:00:00.0000,12.5,-0.3070830685646194,4.5,-3.113706770805319,0.2263409845367908,-0.0138349614607164,0.03340832367929746,-0.001529984859900401,0.01811773758614334,3.136989019241067,-0.03191644563881604,3.136989019241068,0.03619203093709636
ATLAS (C/2025 N1),2460900.5,A.D. 2025-Aug-13 00:00:00.0000,12.5,-0.3209165217750566,4.5,-3.080283429830097,0.2248099066436251,-0.01383190690951436,0.03343845801410204,-0.001532179655752496,0.01793358699379567,3.105104332572286,-0.03185254962702889,3.105104332572286,0.03621877548471011
ATLAS (C/2025 N1),2460901.5,A.D. 2025-Aug-14 00:00:00.0000,12.5,-0.3347468042723279,4.5,-3.046829652658357,0.223276607483419,-0.01382861800231023,0.03346919871999895,-0.00153442767936117,0.01774981207698762,3.073284692106815,-0.03178633710199503,3.073284692106816,0.036245998497983024
ATLAS (C/2025 N1),2460902.5,A.D. 2025-Aug-15 00:00:00.0000,12.5,-0.3485736754920606,4.5,-3.013344824901495,0.2217410329613621,-0.01382508220890587,0.03350056190679416,-0.001536730675836307,0.01756642649877688,3.041532463529764,-0.03171770893054333,3.0415324635297645,0.03627371069140859
ATLAS (C/2025 N1),2460903.5,A.D. 2025-Aug-16 00:00:00.0000,12.5,-0.3623968819926506,4.5,-2.97982831583547,0.2202031272040911,-0.0138212862982951,0.0335325641368185,-0.0015390904576109,0.01738344450868529,3.009850114069355,-0.0316465611175786,3.009850114069355,0.0363019229789001
ATLAS (C/2025 N1),2460904.5,A.D. 2025-Aug-17 00:00:00.0000,12.5,-0.3762161567338269,4.5,-2.94627947794458,0.218662832491042,-0.01381721629700189,0.03356522243222602,-0.001541508907104319,0.01720088097151999,2.978240217487159,-0.03157278454723491,2.9782402174871594,0.03633064646869947
ATLAS (C/2025 N1),2460905.5,A.D. 2025-Aug-18 00:00:00.0000,12.5,-0.3900312183123144,4.5,-2.912697646458301,0.217120089183101,-0.01381285744491903,0.03359855428151864,-0.00154398797945915,0.01701875139772898,2.946705459333999,-0.0314962647102636,2.946705459333999,0.036359892456971375
ATLAS (C/2025 N1),2460906.5,A.D. 2025-Aug-19 00:00:00.0000,12.5,-0.4038417701520332,4.5,-2.87908213888206,0.2155748356484834,-0.01380819414852064,0.03363257764514042,-0.001546529705347639,0.01683707197537236,2.915248642485594,-0.03141688141705557,2.9152486424855932,0.03638967241992103
ATLAS (C/2025 N1),2460907.5,A.D. 2025-Aug-20 00:00:00.0000,12.5,-0.4176474996461436,4.5,-2.845432254522951,0.2140270081857736,-0.01380320993131802,0.03366731095996153,-0.001549136193842594,0.01665585960379398,2.883872692972627,-0.03133450849569833,2.883872692972627,0.03641999800425386
ATLAS (C/2025 N1),2460908.5,A.D. 2025-Aug-21 00:00:00.0000,12.5,-0.4314480772481109,4.5,-2.8117472740116,0.2124765409440653,-0.01379788738142332,0.03370277314244541,-0.00155180963534704,0.01647513192908153,2.852580666120471,-0.03124901347447427,2.852580666120471,0.03645088101577157
ATLAS (C/2025 N1),2460909.5,A.D. 2025-Aug-22 00:00:00.0000,12.5,-0.4452431555088317,4.5,-2.778026458821631,0.2109233658401421,-0.01379220809608242,0.03373898359026042,-0.001554552304575986,0.0162949073814068,2.821375753014449,-0.03116025724821758,2.8213757530144483,0.036482333405871474
ATLAS (C/2025 N1),2460910.5,A.D. 2025-Aug-23 00:00:00.0000,12.5,-0.4590323680567164,4.5,-2.744269050788403,0.209367412472658,-0.0137861526230282,0.03377596218206553,-0.001557366563583121,0.01611520521434079,2.79026128730704,-0.03106809372797342,2.790261287307039,0.03651436725568601
ATLAS (C/2025 N1),2460911.5,A.D. 2025-Aug-24 00:00:00.0000,12.5,-0.4728153285174694,4.5,-2.710474271629002,0.2078086080332699,-0.01377970039849941,0.03381372927516677,-0.001560254864823919,0.01593604554624175,2.759240752383993,-0.03097236947344208,2.7592407523839917,0.03654699475757045
ATLAS (C/2025 N1),2460912.5,A.D. 2025-Aug-25 00:00:00.0000,12.5,-0.4865916293701515,4.5,-2.676641322465774,0.2062468772146898,-0.01377282968175647,0.03385230570070684,-0.001563219754245973,0.01575744940381682,2.72831778890679,-0.03087292330774864,2.7283177889067907,0.03658022819361363
ATLAS (C/2025 N1),2460913.5,A.D. 2025-Aug-26 00:00:00.0000,12.5,-0.5003608407359368,4.5,-2.642769383356061,0.2046821421156433,-0.01376551748592117,0.03389171275602096,-0.001566263874394627,0.01557943876796059,2.697496202749357,-0.03076958591416083,2.6974962027493565,0.036614079910822134
ATLAS (C/2025 N1),2460914.5,A.D. 2025-Aug-27 00:00:00.0000,12.5,-0.5141225090957928,4.5,-2.608857612831161,0.2031143221427172,-0.01375773950496019,0.03393197219375921,-0.001569389967519736,0.01540203662197566,2.666779973347174,-0.03066217941448175,2.666779973347174,0.03664856229259945
ATLAS (C/2025 N1),2460915.5,A.D. 2025-Aug-28 00:00:00.0000,12.5,-0.5278761559331471,4.5,-2.574905147447955,0.2015433339091071,-0.01374947003663853,0.03397310620735314,-0.001572600878664199,0.0152252670022814,2.636173262477246,-0.03055051692898371,2.636173262477246,0.03668368772612825
ATLAS (C/2025 N1),2460916.5,A.D. 2025-Aug-29 00:00:00.0000,12.5,-0.5416212762974196,4.5,-2.540911101357088,0.1999690911302974,-0.01374068190128448,0.03401513741236278,-0.001575899558710273,0.0150491550517177,2.605680423487349,-0.03043440211790108,2.605680423487349,0.03671946856523596
ATLAS (C/2025 N1),2460917.5,A.D. 2025-Aug-30 00:00:00.0000,12.5,-0.5553573372841742,4.5,-2.506874565892073,0.1983915045167286,-0.01373134635622793,0.03405808882321076,-0.001579289067352821,0.01487372707554958,2.575306010992935,-0.03031362870469832,2.575306010992936,0.036755917088309296
ATLAS (C/2025 N1),2460918.5,A.D. 2025-Aug-31 00:00:00.0000,12.5,-0.569083776427501,4.5,-2.472794609184179,0.196810481663541,-0.01372143300582121,0.03410198382475434,-0.001582772575961265,0.01469901060027688,2.545054791059705,-0.03018797998153798,2.545054791059705,0.036793045450794926
ATLAS (C/2025 N1),2460919.5,A.D. 2025-Sep-01 00:00:00.0000,12.5,-0.5828000000001844,4.5,-2.438670275808597,0.1952259269375332,-0.01371090970699061,0.03414684613808107,-0.0015863533702852,0.01452503443534987,2.514931751889345,-0.03005722829762165,2.5149317518893457,0.036830865631782894
ATLAS (C/2025 N1),2460920.5,A.D. 2025-Sep-02 00:00:00.0000,12.5,-0.5965053812171874,4.5,-2.404500586467963,0.1936377413615138,-0.01369974247030259,0.03419269977985271,-0.001590034852951873,0.0143518287378873,2.484942115025103,-0.02992113453138295,2.484942115025102,0.03686938937413195
ATLAS (C/2025 N1),2460921.5,A.D. 2025-Sep-03 00:00:00.0000,12.5,-0.610199258337977,4.5,-2.370284537720103,0.1920458224962824,-0.01368789535661161,0.03423956901441006,-0.001593820545695621,0.01417942508048629,2.455091347092709,-0.02977944754781991,2.455091347092709,0.03690862811752803
ATLAS (C/2025 N1),2460922.5,A.D. 2025-Sep-04 00:00:00.0000,12.5,-0.6238809326633248,4.5,-2.336021101757626,0.1904500643205458,-0.01367533036936851,0.03428747829778004,-0.00159771409125456,0.01400785652220535,2.425385172090707,-0.0296319036426877,2.425385172090708,0.03694859292381109
ATLAS (C/2025 N1),2460923.5,A.D. 2025-Sep-05 00:00:00.0000,12.5,-0.6375496664223154,4.5,-2.30170922624797,0.1888503571091315,-0.01366200734277272,0.03433645221262606,-0.001601719254858248,0.0138371576827903,2.395829584242268,-0.02947822597573654,2.3958295842422683,0.03698929439385554
ATLAS (C/2025 N1),2460924.5,A.D. 2025-Sep-06 00:00:00.0000,12.5,-0.6512046805455106,4.5,-2.267347834243473,0.1872465873099514,-0.01364788382596119,0.034386515393056,-0.001605839925228839,0.01366736482019867,2.366430861418134,-0.02931812399573178,2.366430861418134,0.03703074257518028
ATLAS (C/2025 N1),2460925.5,A.D. 2025-Sep-07 00:00:00.0000,12.5,-0.6648451523204548,4.5,-2.232935824172164,0.185638637420249,-0.01363291496357177,0.03443769243815741,-0.001610080114998594,0.01349851591146066,2.337195579137244,-0.02915129286069121,2.337195579137244,0.03707294685947985
ATLAS (C/2025 N1),2460926.5,A.D. 2025-Sep-08 00:00:00.0000,12.5,-0.6784702129260817,4.5,-2.198472069921197,0.1840263858627584,-0.01361705337305258,0.03449000781296981,-0.001614443960445696,0.01333065073689237,2.30813062514782,-0.02897741285750349,2.3081306251478195,0.03711591586913491
ATLAS (C/2025 N1),2460927.5,A.D. 2025-Sep-09 00:00:00.0000,12.5,-0.6920789448430181,4.5,-2.163955421026151,0.1824097068625198,-0.01360024901924318,0.03454348573555897,-0.001618935720430018,0.01316381096765096,2.279243214587062,-0.02879614882602433,2.2792432145870616,0.03715965733177682
ATLAS (C/2025 N1),2460928.5,A.D. 2025-Sep-10 00:00:00.0000,12.5,-0.7056703791373701,4.5,-2.129384702980797,0.1807884703252106,-0.01358244908687936,0.0345981500487232,-0.001623559774400451,0.01299804025658852,2.250540905712008,-0.02860714959373742,2.250540905712008,0.03720417794190172
ATLAS (C/2025 N1),2460929.5,A.D. 2025-Sep-11 00:00:00.0000,12.5,-0.719243492616306,4.5,-2.094758717683496,0.1791625417179932,-0.01356359785183706,0.03465402407478533,-0.001628320619327724,0.01283338433232338,2.222031616187484,-0.02841004742825233,2.222031616187483,0.03724948320851563
ATLAS (C/2025 N1),2460930.5,A.D. 2025-Sep-12 00:00:00.0000,12.5,-0.7327972048546685,4.5,-2.060076244037951,0.1775317819540366,-0.01354363655212871,0.03471113045181576,-0.001633222865400284,0.01266989109640179,2.193723639909116,-0.02820445751621952,2.1937236399091162,0.037295577287758855
ATLAS (C/2025 N1),2460931.5,A.D. 2025-Sep-13 00:00:00.0000,12.5,-0.746330375092963,4.5,-2.025336038727724,0.1758960472820316,-0.01352250325988844,0.03476949094954564,-0.001638271230301957,0.01250761072336887,2.165625664330092,-0.02798997747873502,2.165625664330092,0.03734246279944943
ATLAS (C/2025 N1),2460932.5,A.D. 2025-Sep-14 00:00:00.0000,12.5,-0.759841799008437,4.5,-1.990536837185774,0.1742551891822239,-0.01350013275584191,0.03482912626314186,-0.001643470531870897,0.01234659576350528,2.137746788249453,-0.02776618693497339,2.1377467882494536,0.0373901406264855
ATLAS (C/2025 N1),2460933.5,A.D. 2025-Sep-15 00:00:00.0000,12.5,-0.7733302053626046,4.5,-1.955677354782063,0.1726090542706855,-0.01347645640804996,0.03489005578294502,-0.001648825678919179,0.01218690124791254,2.110096540007058,-0.02753264712764858,2.1100965400070573,0.03743860969606843
ATLAS (C/2025 N1),2460934.5,A.D. 2025-Sep-16 00:00:00.0000,12.5,-0.7867942525305214,4.5,-1.920756288254263,0.1709574842137886,-0.01345140205704833,0.03495229733821666,-0.001654341659971792,0.01202858479554582,2.082684896015733,-0.02728890062596347,2.0826848960157327,0.03748786674175245
ATLAS (C/2025 N1),2460935.5,A.D. 2025-Sep-17 00:00:00.0000,12.5,-0.8002325249194172,4.5,-1.885772317408535,0.1693003156550872,-0.01342489390987906,0.03501586691291447,-0.001660023529663133,0.01187170672169603,2.05552229954437,-0.02703447112397773,2.05552229954437,0.03753790604540271
ATLAS (C/2025 N1),2460936.5,A.D. 2025-Sep-18 00:00:00.0000,12.5,-0.8136435292870058,4.5,-1.850724107119338,0.16763738015709,-0.01339685244592554,0.03508077833151808,-0.00166587639250953,0.01171633014731242,2.028619679646537,-0.02676886335479982,2.0286196796465368,0.03758871915825451
ATLAS (C/2025 N1),2460937.5,A.D. 2025-Sep-19 00:00:00.0000,12.5,-0.8270256909729115,4.5,-1.815610309659202,0.1659685041606982,-0.01336719433792257,0.03514704291297743,-0.001671905383757851,0.01156252110843134,2.001988470107494,-0.02649156314368755,2.001988470107494,0.03764029460042396
ATLAS (C/2025 N1),2460938.5,A.D. 2025-Sep-20 00:00:00.0000,12.5,-0.8403773500602882,4.5,-1.780429567391254,0.1642935089653871,-0.01333583239201673,0.03521466909095911,-0.001678115646995739,0.01141034866483556,1.975640628257963,-0.02620203762600837,1.9756406282579633,0.037692617538430596
ATLAS (C/2025 N1),2460939.5,A.D. 2025-Sep-21 00:00:00.0000,12.5,-0.8536967574888416,4.5,-1.745180515859043,0.1626122107335299,-0.01330267551129704,0.03528366199873836,-0.001684512308199231,0.01125988500690966,1.949588653475559,-0.02589973565903859,1.949588653475559,0.037745669440566954
ATLAS (C/2025 N1),2460940.5,A.D. 2025-Sep-22 00:00:00.0000,12.5,-0.8669820711451749,4.5,-1.709861787309754,0.1609244205225924,-0.01326762868779658,0.03535402301734081,-0.001691100445893203,0.01111120555948065,1.923845605164255,-0.02558408845973277,1.923845605164254,0.0377994277102975
ATLAS (C/2025 N1),2460941.5,A.D. 2025-Sep-23 00:00:00.0000,12.5,-0.8802313519616848,4.5,-1.674472014688096,0.1592299443492407,-0.01323059302857338,0.03542574928589381,-0.001697885057113923,0.01096438908123848,1.898425119968489,-0.02525451050381249,1.8984251199684883,0.037853865298300926
ATLAS (C/2025 N1),2460942.5,A.D. 2025-Sep-24 00:00:00.0000,12.5,-0.8934425600611428,4.5,-1.639009836139001,0.1575285832897026,-0.01319146582209456,0.03549883317361967,-0.001704871018900095,0.01081951775811705,1.873341427941598,-0.02491040072473255,1.8733414279415979,0.03790895029429138
ATLAS (C/2025 N1),2460943.5,A.D. 2025-Sep-25 00:00:00.0000,12.5,-0.906613550990633,4.5,-1.603473900057519,0.1558201336209591,-0.01315014065174235,0.03557326171349964,-0.001712063045112434,0.01067667728878514,1.848609367348107,-0.02455114405417819,1.8486093673481072,0.03796464550036239
ATLAS (C/2025 N1),2460944.5,A.D. 2025-Sep-26 00:00:00.0000,12.5,-0.9197420720955947,4.5,-1.567862870723944,0.1541043870074923,-0.01310650756378043,0.03564901599834744,-0.001719465638509421,0.01053595696014741,1.824244397736329,-0.02417611334859218,1.8242443977363283,0.03802090798826192
ATLAS (C/2025 N1),2460945.5,A.D. 2025-Sep-27 00:00:00.0000,12.5,-0.9328257590922596,4.5,-1.532175434561071,0.1523811307382885,-0.01306045329747564,0.03572607054077069,-0.001727083038194752,0.01039744971049165,1.800262610871963,-0.0237846717486166,1.8002626108719628,0.03807768864362024
ATLAS (C/2025 N1),2460946.5,A.D. 2025-Sep-28 00:00:00.0000,12.5,-0.9458621329045325,4.5,-1.496410307048721,0.1506501480185887,-0.01301186158514414,0.03580439259900098,-0.001734919162721368,0.01026125217764242,1.776680739075645,-0.02337617551989287,1.7766807390756454,0.03813493170041771
ATLAS (C/2025 N1),2460947.5,A.D. 2025-Sep-29 00:00:00.0000,12.5,-0.9588485968390305,4.5,-1.4605662403288,0.1489112183206654,-0.0129606135296634,0.03588394147014228,-0.001742977548852427,0.01012746472920074,1.753516160458787,-0.02294997742359542,1.7535161604587874,0.03819257426822254
ATLAS (C/2025 N1),2460948.5,A.D. 2025-Sep-30 00:00:00.0000,12.5,-0.9717824341796096,4.5,-1.424642031533677,0.147164117798831,-0.01290658806745107,0.03596466774969416,-0.001751261283438571,0.009996191471678068,1.730786900505073,-0.02250543066143064,1.7307869005050731,0.038250545851943506
ATLAS (C/2025 N1),2460949.5,A.D. 2025-Oct-01 00:00:00.0000,12.5,-0.9846608062927681,4.5,-1.388636531874164,0.1454086197802113,-0.01284966253071855,0.03604651255169165,-0.001759772916709209,0.009867540235099989,1.708511629404675,-0.02204189342973316,1.7085116294046747,0.03830876786077828
ATLAS (C/2025 N1),2460950.5,A.D. 2025-Oct-02 00:00:00.0000,12.5,-0.9974807513586248,4.5,-1.352548656527293,0.143644495363355,-0.01278971334556023,0.03612940669252442,-0.001768514326935889,0.009741622529495389,1.686709654520583,-0.02155873410464497,1.686709654520583,0.03836715311747807
ATLAS (C/2025 N1),2460951.5,A.D. 2025-Oct-03 00:00:00.0000,12.5,-1.010239183895555,4.5,-1.316377395333662,0.1418715141879245,-0.01272661693157953,0.03621326990987885,-0.001777486516571892,0.009618553469520922,1.66540090733774,-0.02105533710641505,1.66540090733774,0.038425605452686085
ATLAS (C/2025 N1),2460952.5,A.D. 2025-Oct-04 00:00:00.0000,12.5,-1.022932895287555,4.5,-1.280121824190934,0.1400894454048431,-0.01266025078658727,0.03629801027445988,-0.001786689449314894,0.009498451662910946,1.644605924148743,-0.02053110959477726,1.644605924148743,0.038484019528271365
ATLAS (C/2025 N1),2460953.5,A.D. 2025-Oct-05 00:00:00.0000,12.5,-1.035558555400043,4.5,-1.243781116941562,0.1382980587040252,-0.0125904945379603,0.03638352374443989,-0.001796122110542622,0.00938143905753628,1.62434581957289,-0.01998548909692542,1.6243458195728906,0.03854228077590388
ATLAS (C/2025 N1),2460954.5,A.D. 2025-Oct-06 00:00:00.0000,12.5,-1.048112715194299,4.5,-1.207354557779114,0.1364971252218778,-0.01251723092514826,0.03646969353184159,-0.001805782625514928,0.009267640742242162,1.604642252072343,-0.0194179518280308,1.6046422520723438,0.03860026511865622
ATLAS (C/2025 N1),2460955.5,A.D. 2025-Oct-07 00:00:00.0000,12.5,-1.060591810424458,4.5,-1.170841554381078,0.1346864184365492,-0.01244034703065733,0.03655638933943373,-0.001815668149495232,0.009157184698163852,1.585517380893755,-0.01882802152599945,1.5855173808937553,0.03865783861791215
ATLAS (C/2025 N1),2460956.5,A.D. 2025-Oct-08 00:00:00.0000,12.5,-1.072992166736364,4.5,-1.134241651724283,0.1328657152526607,-0.01235973583165073,0.03664346679452365,-0.001825774637944469,0.009050201497192968,1.566993813859336,-0.01821527894516328,1.5669938138593362,0.038714857375148744
ATLAS (C/2025 N1),2460957.5,A.D. 2025-Oct-09 00:00:00.0000,12.5,-1.08531000640967,4.5,-1.09755454633597,0.1310347972969908,-0.01227529791151965,0.03673076713304861,-0.001836096667382275,0.008946823943546796,1.549094545306509,-0.01757937205278405,1.5490945453065084,0.03877116768902859
